filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
IMG-20250703-WA0050.jpg,577284,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1740,2592,1467,1338,1287,1115,1157,1176,940,884,745,722,731,713,1139,1083,1199,1231,1268,1226,1268,1310,1416,1361,1402,1449,1620,1569,1643,1675,1754],""all_points_y"":[736,1458,2745,2633,2689,2513,2402,2393,2157,2180,2069,1990,1935,1893,1444,1426,1301,1338,1301,1273,1217,1250,1143,1097,1051,1088,907,852,782,810,736]}","{""CLASS_LABELS"":""ARMCORTEXM3""}"
IMG-20250703-WA0051.jpg,530126,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1715,1789,1505,1271,1376,1727],""all_points_y"":[1992,2067,2295,1999,1955,1992]}","{""CLASS_LABELS"":""ARMCORTEXM7""}"
IMG-20250703-WA0052.jpg,619933,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2060,3156,2064,1976,1911,1675,1736,1421,1402,1277,1148,1166,1092,1490,1463,1546,1583,1620,1583,1601,1657,1745,1712,1745,1796,1948,1916,1986,2013,2078],""all_points_y"":[0,768,2171,2115,2161,1976,1902,1662,1708,1694,1569,1495,1430,865,847,699,717,671,643,597,611,491,444,398,412,204,167,65,74,5]}","{""CLASS_LABELS"":""ARMCORTEXM3""}"
IMG-20250703-WA0053.jpg,708837,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2402,273,324,259,398,528,690,639,625,750,861,898,2990,2758,2379],""all_points_y"":[14,569,717,773,1199,1180,1625,1694,1791,2032,2050,2134,1629,-5,19]}","{""CLASS_LABELS"":""ARMCORTEXM3""}"
IMG-20250703-WA0054.jpg,567891,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2680,3712,2097,2013,1948,1722,1777,1467,1412,1157,1199,1120,1745,1745,1898,1916,1948,1948,2041,2046,2175,2157,2231,2249,2689],""all_points_y"":[495,1680,2985,2902,2948,2652,2610,2222,2286,2013,1967,1828,1328,1305,1171,1176,1148,1129,1055,1055,963,930,879,889,504]}","{""CLASS_LABELS"":""ARMCORTEXM3""}"
IMG-20250703-WA0055.jpg,651374,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1616,1548,1659,1690,1937,1912,1592],""all_points_y"":[2437,2467,2683,2708,2585,2498,2437]}","{""CLASS_LABELS"":""ARMCORTEXM7""}"
IMG-20250703-WA0056.jpg,389286,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[827,1123,1209,1234,1838,1826,1863,1345,1295,1221,1221,857,827],""all_points_y"":[2295,2023,2060,1974,2511,2603,2671,3319,3245,3276,3300,2942,2276]}","{""CLASS_LABELS"":""ARMCORTEXM7""}"
IMG-20250703-WA0057.jpg,446537,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1856,1120,1134,1046,1060,1157,1166,1088,1046,1083,1176,1176,3263,2916,2805,2782,2670,2670,2407,2402,2305,2323,2161,2138,2069,2101,2046,2018,1851,1865],""all_points_y"":[1481,1574,1675,1685,1995,2013,2421,2453,2587,2800,2819,2957,2675,1310,1328,1291,1310,1365,1402,1351,1365,1407,1426,1375,1384,1439,1463,1402,1439,1476]}","{""CLASS_LABELS"":""ARMCORTEXM3""}"
IMG-20250703-WA0058.jpg,583924,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1123,975,1295,1801,1678,1123],""all_points_y"":[2819,2899,3362,3029,2887,2819]}","{""CLASS_LABELS"":""ARMCORTEXM7""}"
IMG-20250703-WA0059.jpg,878207,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[639,2453,2448,602,569,666],""all_points_y"":[648,606,1213,1250,680,643]}","{""CLASS_LABELS"":""8051""}"
IMG-20250703-WA0060.jpg,750081,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2342,916,1851,3365,2323],""all_points_y"":[389,1717,2791,1416,370]}","{""CLASS_LABELS"":""ARMCORTEXM3""}"
IMG-20250703-WA0061.jpg,469393,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1221,1271,1468,1339,1295,1221],""all_points_y"":[1770,1684,1838,2042,2048,1758]}","{""CLASS_LABELS"":""ARMCORTEXM7""}"
IMG-20250703-WA0062.jpg,836604,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1234,1857,1857,1240,1240],""all_points_y"":[2622,2609,2825,2856,2609]}","{""CLASS_LABELS"":""8051""}"
IMG-20250703-WA0063.jpg,553804,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[481,975,950,1283,1326,1419,1666,1727,1807,1740,1764,1844,1814,1869,1912,1943,1888,2011,2060,2128,2029,2085,574,19,25,19,531],""all_points_y"":[1172,1123,1055,975,1061,1055,1789,1777,1974,1980,2023,2017,2141,2307,2289,2387,2393,2671,2665,2807,2862,2930,3603,1715,1271,1252,1166]}","{""CLASS_LABELS"":""ARMCORTEXM3""}"
IMG-20250703-WA0064.jpg,994918,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1499,1721,1912,1727,1536],""all_points_y"":[2184,2116,2782,2825,2165]}","{""CLASS_LABELS"":""8051""}"
IMG-20250703-WA0065.jpg,698052,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2384,2305,2268,2203,2249,1305,1379,1361,1513,1564,1828,1805,2013,2055,2129,2175,3365,2370],""all_points_y"":[579,634,620,713,741,1800,1884,1921,2069,2064,2323,2384,2610,2550,2638,2633,1328,579]}","{""CLASS_LABELS"":""ARMCORTEXM3""}"
IMG-20250703-WA0066.jpg,743871,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1787,1125,1648,3402,2782,1749],""all_points_y"":[921,1240,2476,1662,458,940]}","{""CLASS_LABELS"":""ARMCORTEXM3""}"
IMG-20250703-WA0067.jpg,865340,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1487,2282,2282,1493,1493],""all_points_y"":[2134,2085,2338,2381,2122]}","{""CLASS_LABELS"":""8051""}"
IMG-20250703-WA0068.jpg,664352,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[491,546,370,500,703,731,3953,2953,491],""all_points_y"":[2217,2379,2439,2860,2916,3069,3059,1171,2222]}","{""CLASS_LABELS"":""ARMCORTEXM3""}"
IMG-20250703-WA0069.jpg,503472,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[234,160,3066,3029,228],""all_points_y"":[2227,3257,3405,2387,2233]}","{""CLASS_LABELS"":""8051""}"
IMG-20250703-WA0070.jpg,567033,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[925,740,426,99,19,1740,3053,975,901],""all_points_y"":[136,142,487,1049,1875,3368,1832,99,123]}","{""CLASS_LABELS"":""ARMCORTEXM3""}"
IMG-20250703-WA0071.jpg,709456,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2286,3328,2277,1342,2296],""all_points_y"":[106,828,2161,1463,120]}","{""CLASS_LABELS"":""ARMCORTEXM3""}"
IMG-20250703-WA0072.jpg,1043644,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1083,1388,1421,1393,967,1102],""all_points_y"":[83,83,185,1014,1023,79]}","{""CLASS_LABELS"":""8051""}"
IMG-20250703-WA0073.jpg,832707,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1733,2363,2289,1641,1740],""all_points_y"":[2640,2899,3084,2838,2634]}","{""CLASS_LABELS"":""8051""}"
IMG-20250703-WA0074.jpg,605134,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2175,3323,2532,1379,1305,1217,990,1074,958,2194],""all_points_y"":[1254,2138,3069,3069,2971,3036,2772,2712,2596,1250]}","{""CLASS_LABELS"":""ARMCORTEXM3""}"
IMG-20250703-WA0075.jpg,897052,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1419,1289,1653,1789,1406],""all_points_y"":[2381,2517,2875,2757,2363]}","{""CLASS_LABELS"":""8051""}"
IMG-20250703-WA0076.jpg,1001734,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1172,1838,1826,1197,1191],""all_points_y"":[2239,2258,2480,2486,2233]}","{""CLASS_LABELS"":""8051""}"
IMG-20250703-WA0077.jpg,616430,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[3231,1712,1768,1731,1879,1962,2175,2110,2328,2374,2453,4082,4082,3221],""all_points_y"":[750,1773,1870,1888,2148,2124,2527,2569,2883,2856,2985,1911,1736,750]}","{""CLASS_LABELS"":""ARMCORTEXM3""}"
IMG-20250703-WA0078.jpg,686109,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[19,2727,1419,0,19],""all_points_y"":[382,1912,4022,3047,376]}","{""CLASS_LABELS"":""ARMCORTEXM3""}"
IMG-20250703-WA0079.jpg,804637,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1912,1295,1524,2097,1894],""all_points_y"":[1770,2221,2437,1962,1777]}","{""CLASS_LABELS"":""8051""}"
IMG-20250703-WA0080.jpg,839286,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1061,1789,1789,1061,1049],""all_points_y"":[2430,2412,2702,2696,2424]}","{""CLASS_LABELS"":""8051""}"
IMG-20250703-WA0081.jpg,1032292,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1215,1992,1986,1246,1234],""all_points_y"":[2498,2529,2776,2770,2486]}","{""CLASS_LABELS"":""8051""}"
IMG-20250703-WA0082.jpg,881531,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1898,3374,2249,2036,1699,1745,1338,1301,958,1004,893,1453,1472,1601,1541,1592,1615,1796,1754,1824,1861,1921],""all_points_y"":[384,1120,3064,3059,2856,2754,2518,2578,2393,2314,2240,1134,1143,1014,940,903,907,606,588,477,500,389]}","{""CLASS_LABELS"":""ARMCORTEXM3""}"
IMG-20250703-WA0083.jpg,580177,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1567,1480,1437,1178,1234,851,827,549,561,444,1049,2202,1567],""all_points_y"":[1598,1616,1548,1641,1727,1844,1770,1875,1906,1986,3615,3066,1579]}","{""CLASS_LABELS"":""ARMCORTEXM3""}"
IMG-20250703-WA0084.jpg,836653,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[879,1324,1287,1222,861,819,889],""all_points_y"":[699,708,1944,1976,1981,1944,680]}","{""CLASS_LABELS"":""8051""}"
IMG-20250703-WA0085.jpg,771352,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1419,2116,1974,1295,1431],""all_points_y"":[1530,1894,2128,1758,1536]}","{""CLASS_LABELS"":""8051""}"
IMG-20250703-WA0086.jpg,869897,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[167,796,617,12,37,160],""all_points_y"":[1795,2239,2443,2011,1900,1777]}","{""CLASS_LABELS"":""8051""}"
IMG-20250703-WA0087.jpg,828285,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1838,2683,2653,1820,1844],""all_points_y"":[2733,2745,3029,3035,2714]}","{""CLASS_LABELS"":""8051""}"
IMG-20250703-WA0088.jpg,896866,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1342,1592,1583,1324,1356],""all_points_y"":[1476,1472,2185,2222,1467]}","{""CLASS_LABELS"":""8051""}"
IMG-20250703-WA0089.jpg,949066,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1962,2825,2807,1949,1962],""all_points_y"":[3004,3010,3337,3368,2986]}","{""CLASS_LABELS"":""8051""}"
IMG-20250703-WA0090.jpg,831321,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1555,1770,1690,1456,1561],""all_points_y"":[1295,1308,2073,2060,1277]}","{""CLASS_LABELS"":""8051""}"
IMG-20250703-WA0091.jpg,657214,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1787,1064,1092,1027,1139,1203,1361,1282,1402,1467,1527,3425,2675,2610,2592,2495,2495,2277,2231,2166,2180,2064,2009,1731,1777],""all_points_y"":[1046,1347,1416,1444,1712,1717,2120,2161,2499,2476,2633,1736,602,653,625,657,699,805,754,773,847,912,865,981,1055]}","{""CLASS_LABELS"":""ARMCORTEXM3""}"
IMG-20250703-WA0092.jpg,926297,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1246,1678,1838,1320,1172,1345],""all_points_y"":[1548,1524,2992,3066,1548,1542]}","{""CLASS_LABELS"":""8051""}"
IMG-20250703-WA0093.jpg,881231,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1641,2178,2344,1820,1635],""all_points_y"":[2412,1931,2116,2579,2400]}","{""CLASS_LABELS"":""8051""}"
IMG-20250703-WA0094.jpg,642289,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1518,1518,1453,1500,1541,1601,1527,1560,1625,1625,3268,3036,2925,2907,2805,2800,2587,2569,2499,2490,2379,2360,2097,2110,1504],""all_points_y"":[805,916,921,1189,1180,1495,1513,1773,1782,1911,1662,528,560,528,542,588,625,583,592,643,662,625,685,717,815]}","{""CLASS_LABELS"":""ARMCORTEXM3""}"
IMG-20250703-WA0095.jpg,958007,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[426,2233,2208,419,456],""all_points_y"":[1980,2104,2640,2517,1968]}","{""CLASS_LABELS"":""8051""}"
IMG-20250703-WA0096.jpg,645100,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[879,28,111,5,236,435,713,620,842,1287,3638,2444,1967,1634,1537,1439,1518,1268,1203,1111,1166,1111,1060,824,884,805],""all_points_y"":[865,1504,1643,1675,2106,2064,2583,2680,3064,3069,1463,19,23,241,204,255,366,537,440,504,602,643,574,750,856,912]}","{""CLASS_LABELS"":""ARMCORTEXM3""}"
IMG-20250703-WA0097.jpg,603626,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[2379,949,1055,1014,1226,1296,1560,1509,1699,1754,1791,3115,2365],""all_points_y"":[412,1463,1587,1643,1870,1847,2166,2254,2453,2439,2495,1384,403]}","{""CLASS_LABELS"":""ARMCORTEXM3""}"
IMG-20250703-WA0098.jpg,811527,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1147,1203,1548,1579,1221,1092,1036,1215],""all_points_y"":[1875,1851,2190,2313,2720,2696,1968,1844]}","{""CLASS_LABELS"":""ARMCORTEXM7""}"
IMG-20250703-WA0099.jpg,470225,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1567,1505,1666,1918,1888,1548],""all_points_y"":[2665,2733,2967,2813,2708,2677]}","{""CLASS_LABELS"":""ARMCORTEXM7""}"
IMG-20250703-WA0100.jpg,1154670,"{}",1,0,"{""name"":""polyline"",""all_points_x"":[1310,2249,2249,1328,1319],""all_points_y"":[542,504,810,861,532]}","{""CLASS_LABELS"":""8051""}"
